Monster,Move
Terracooka,Energy Shot
Terracooka,Energy Wave
Terracooka,Fireproof
Terracooka,Focus
Terracooka,Fossil
Terracooka,Galactic Beatdown
Terracooka,Gambit
Terracooka,Grounded
Terracooka,Headshot
Terracooka,Heroic Blade
Terracooka,Hot Potato
Terracooka,Jagged Edge
Terracooka,Last Rites
Terracooka,Moonshine
Terracooka,Mountain Smash
Terracooka,Multi Shot
Terracooka,Multi Smack
Terracooka,Nod
Terracooka,Pity AP
Terracooka,Plastic Knife
Terracooka,Raise Arms
Terracooka,Raise Shields
Terracooka,Random Starter
Terracooka,Sandstorm
Terracooka,Scorch
Terracooka,Sharp Edges
Terracooka,Sharpen
Terracooka,Shooting Star
Terracooka,Silicon Slash
Terracooka,Slice
Terracooka,Smack
Terracooka,Spit
Terracooka,Spray
Terracooka,Sprint
Terracooka,Stab In The Dark
Terracooka,The Old 1-2
Terracooka,Toxic Stab
Terracooka,Trip
Terracooka,Wallop
Terracooka,Wink
Coaldron,AP Boost
Coaldron,AP Drain
Coaldron,AP Refund
Coaldron,AP Starter
Coaldron,Astral Camouflage
Coaldron,Astral Coating
Coaldron,Astral Resistance
Coaldron,Astral Wall
Coaldron,Bish Bash Bosh
Coaldron,Boil
Coaldron,Bottle Volley
Coaldron,Call For Help
Coaldron,Chemical Imbalance
Coaldron,Clay-Fired
Coaldron,Clobber
Coaldron,Close Encounter
Coaldron,Coal Story
Coaldron,Compliment
Coaldron,Critical AP
Coaldron,Criticise
Coaldron,Crossfade
Coaldron,Crumble
Coaldron,Custom Starter
Coaldron,Defend
Coaldron,Delegate
Coaldron,Desperation
Coaldron,Dodge
Coaldron,Double Slice
Coaldron,Double Smack
Coaldron,Earth Camouflage
Coaldron,Earth Coating
Coaldron,Earth Resistance
Coaldron,Earth Wall
Coaldron,Elemental Coating
Coaldron,Elemental Wall
Coaldron,Energy Shot
Coaldron,Energy Wave
Coaldron,Fireproof
Coaldron,Focus
Coaldron,Fossil
Coaldron,Galactic Beatdown
Coaldron,Gambit
Coaldron,Grounded
Coaldron,Headshot
Coaldron,Heroic Blade
Coaldron,Hot Potato
Coaldron,Jagged Edge
Coaldron,Last Rites
Coaldron,Moonshine
Coaldron,Mountain Smash
Coaldron,Multi Shot
Coaldron,Multi Smack
Coaldron,Nod
Coaldron,Pity AP
Coaldron,Plastic Knife
Coaldron,Raise Arms
Coaldron,Raise Shields
Coaldron,Random Starter
Coaldron,Sandstorm
Coaldron,Scorch
Coaldron,Sharp Edges
Coaldron,Sharpen
Coaldron,Shooting Star
Coaldron,Silicon Slash
Coaldron,Slice
Coaldron,Smack
Coaldron,Spit
Coaldron,Spray
Coaldron,Sprint
Coaldron,Stab In The Dark
Coaldron,The Old 1-2
Coaldron,Toxic Stab
Coaldron,Trip
Coaldron,Wallop
Coaldron,Wink
Stardigrade,Air Camouflage
Stardigrade,Air Coating
Stardigrade,Air Resistance
Stardigrade,Air Wall
Stardigrade,AP Boost
Stardigrade,AP Drain
Stardigrade,AP Factory
Stardigrade,AP Refund
Stardigrade,AP Starter
Stardigrade,Astral Camouflage
Stardigrade,Astral Coating
Stardigrade,Astral Resistance
Stardigrade,Astral Wall
Stardigrade,Automation
Stardigrade,Battery
Stardigrade,Beast Resistance
Stardigrade,Beast Wall
Stardigrade,Berserker
Stardigrade,Bish Bash Bosh
Stardigrade,Bone Cannon
Stardigrade,Brace for Impact
Stardigrade,Breathing Technique
Stardigrade,Broadcast
Stardigrade,Charge
Stardigrade,Clobber
Stardigrade,Close Encounter
Stardigrade,Compliment
Stardigrade,Critical AP
Stardigrade,Criticise
Stardigrade,Crossfade
Stardigrade,Custom Starter
Stardigrade,Defend
Stardigrade,Delegate
Stardigrade,Desperation
Stardigrade,Dodge
Stardigrade,Double Slice
Stardigrade,Double Smack
Stardigrade,Déjà Vu
Stardigrade,Echolocation
Stardigrade,Elemental Coating
Stardigrade,Elemental Wall
Stardigrade,Energy Shot
Stardigrade,Energy Wave
Stardigrade,Final Breath
Stardigrade,Focus
Stardigrade,Galactic Beatdown
Stardigrade,Gambit
Stardigrade,Gear Shear
Stardigrade,Grounded
Stardigrade,Haunt
Stardigrade,Headshot
Stardigrade,Hibernate
Stardigrade,Hypnotise
Stardigrade,Ice Breaker
Stardigrade,Insomnia
Stardigrade,Last Rites
Stardigrade,Liftoff
Stardigrade,Lightning Camouflage
Stardigrade,Lightning Coating
Stardigrade,Machine Curse
Stardigrade,Magic Tome
Stardigrade,Magnet
Stardigrade,Meditate
Stardigrade,Metal Camouflage
Stardigrade,Metal Coating
Stardigrade,Metal Resistance
Stardigrade,Metal Wall
Stardigrade,Mind-Meld
Stardigrade,Moonshine
Stardigrade,Multi Shot
Stardigrade,Multi Smack
Stardigrade,Nod
Stardigrade,Phase Shift
Stardigrade,Pity AP
Stardigrade,Provoke
Stardigrade,Raise Arms
Stardigrade,Raise Shields
Stardigrade,Random Starter
Stardigrade,Ritual
Stardigrade,Self-Assured
Stardigrade,Self-Destruct
Stardigrade,Sharpen
Stardigrade,Shield Bash
Stardigrade,Shooting Star
Stardigrade,Shrapnel
Stardigrade,Slice
Stardigrade,Smack
Stardigrade,Sonic Boom
Stardigrade,Spit
Stardigrade,Spray
Stardigrade,Sprint
Stardigrade,Status Resistance
Stardigrade,Sturdy Armour
Stardigrade,Taunt
Stardigrade,The Old 1-2
Stardigrade,Throw
Stardigrade,Trip
Stardigrade,Unicast
Stardigrade,Unshakeable
Stardigrade,Vengeful Curse
Stardigrade,Wallop
Stardigrade,Wink
Stardigrade,Zephyr
Galagor,Acorn Mortar
Galagor,Air Camouflage
Galagor,Air Coating
Galagor,Air Resistance
Galagor,Air Wall
Galagor,AP Boost
Galagor,AP Drain
Galagor,AP Factory
Galagor,AP Refund
Galagor,AP Starter
Galagor,AP Steal
Galagor,Astral Camouflage
Galagor,Astral Coating
Galagor,Astral Resistance
Galagor,Astral Wall
Galagor,Automation
Galagor,Battery
Galagor,Beast Resistance
Galagor,Beast Wall
Galagor,Berserker
Galagor,Bish Bash Bosh
Galagor,Bloodlust
Galagor,Bone Cannon
Galagor,Brace for Impact
Galagor,Breathing Technique
Galagor,Broadcast
Galagor,Call For Help
Galagor,Change the Record
Galagor,Charge
Galagor,Clobber
Galagor,Close Encounter
Galagor,Cold Fusion
Galagor,Compliment
Galagor,Critical AP
Galagor,Critical Mass
Galagor,Criticise
Galagor,Crossfade
Galagor,Custom Starter
Galagor,Defend
Galagor,Delegate
Galagor,Desperation
Galagor,Dodge
Galagor,Double Slice
Galagor,Double Smack
Galagor,Déjà Vu
Galagor,Echolocation
Galagor,Elemental Coating
Galagor,Elemental Wall
Galagor,Energy Shot
Galagor,Energy Wave
Galagor,Final Breath
Galagor,Focus
Galagor,Galactic Beatdown
Galagor,Gambit
Galagor,Gasoline Spray
Galagor,Gear Shear
Galagor,Glass Cannon
Galagor,Grounded
Galagor,Haunt
Galagor,Headshot
Galagor,Hibernate
Galagor,Hypnotise
Galagor,Ice Breaker
Galagor,Insomnia
Galagor,Last Rites
Galagor,Liftoff
Galagor,Lightning Camouflage
Galagor,Lightning Coating
Galagor,Machine Curse
Galagor,Magic Tome
Galagor,Magnet
Galagor,Meditate
Galagor,Metal Camouflage
Galagor,Metal Coating
Galagor,Metal Resistance
Galagor,Metal Wall
Galagor,Mind-Meld
Galagor,Moonshine
Galagor,Multi Shot
Galagor,Multi Smack
Galagor,Neutralise
Galagor,Nod
Galagor,Parry Stance
Galagor,Peekaboo
Galagor,Phase Shift
Galagor,Pity AP
Galagor,Pre-emptive Strike
Galagor,Provoke
Galagor,Radiation Breath
Galagor,Radioactive
Galagor,Raise Arms
Galagor,Raise Shields
Galagor,Random Starter
Galagor,Rapid Fire
Galagor,Return Fire
Galagor,Revenge Strike
Galagor,Ricochet
Galagor,Ritual
Galagor,Roll Again
Galagor,Self-Assured
Galagor,Self-Destruct
Galagor,Sharpen
Galagor,Shield Bash
Galagor,Shooting Star
Galagor,Shrapnel
Galagor,Slice
Galagor,Smack
Galagor,Sonic Boom
Galagor,Spit
Galagor,Spray
Galagor,Sprint
Galagor,Status Resistance
Galagor,Sturdy Armour
Galagor,Taunt
Galagor,The Old 1-2
Galagor,Throw
Galagor,Trick
Galagor,Trip
Galagor,Unicast
Galagor,Unshakeable
Galagor,Vengeful Curse
Galagor,Wallop
Galagor,Wink
Galagor,Zephyr
Mascotoy,AP Boost
Mascotoy,AP Drain
Mascotoy,AP Refund
Mascotoy,AP Starter
Mascotoy,AP Steal
Mascotoy,Astral Resistance
Mascotoy,Berserker
Mascotoy,Bish Bash Bosh
Mascotoy,Bite
Mascotoy,Blood Donation
Mascotoy,Bloodlust
Mascotoy,Brace for Impact
Mascotoy,Brick Blast
Mascotoy,Call For Help
Mascotoy,Carnivore
Mascotoy,Change the Record
Mascotoy,Clobber
Mascotoy,Compliment
Mascotoy,Critical AP
Mascotoy,Criticise
Mascotoy,Crossfade
Mascotoy,Custom Starter
Mascotoy,Defend
Mascotoy,Delegate
Mascotoy,Desperation
Mascotoy,Dodge
Mascotoy,Double Slice
Mascotoy,Double Smack
Mascotoy,Elemental Coating
Mascotoy,Elemental Wall
Mascotoy,Energy Shot
Mascotoy,Energy Wave
Mascotoy,Final Breath
Mascotoy,Focus
Mascotoy,Gambit
Mascotoy,Gasoline Spray
Mascotoy,Glitter Bomb
Mascotoy,Glitter Resistance
Mascotoy,Haunt
Mascotoy,Headshot
Mascotoy,Heroic Blade
Mascotoy,Hypnotise
Mascotoy,Ice Breaker
Mascotoy,Inflame
Mascotoy,Jagged Edge
Mascotoy,Last Rites
Mascotoy,Life Absorb
Mascotoy,Machine Curse
Mascotoy,Multi Shot
Mascotoy,Multi Smack
Mascotoy,Neutralise
Mascotoy,Nod
Mascotoy,Parry Stance
Mascotoy,Peekaboo
Mascotoy,Phase Shift
Mascotoy,Pity AP
Mascotoy,Plastic Camouflage
Mascotoy,Plastic Coating
Mascotoy,Plastic Knife
Mascotoy,Plastic Resistance
Mascotoy,Plastic Wall
Mascotoy,Pre-emptive Strike
Mascotoy,Prismatic
Mascotoy,Provoke
Mascotoy,Raise Arms
Mascotoy,Raise Shields
Mascotoy,Random Starter
Mascotoy,Recycle
Mascotoy,Revenge Strike
Mascotoy,Ritual
Mascotoy,Roll Again
Mascotoy,Self-Assured
Mascotoy,Sharp Edges
Mascotoy,Sharpen
Mascotoy,Shield Bash
Mascotoy,Silicon Slash
Mascotoy,Slice
Mascotoy,Smack
Mascotoy,Spit
Mascotoy,Spray
Mascotoy,Sprint
Mascotoy,Stab In The Dark
Mascotoy,Status Resistance
Mascotoy,Sturdy Armour
Mascotoy,Taunt
Mascotoy,The Old 1-2
Mascotoy,Throw
Mascotoy,Toxic Stab
Mascotoy,Toy Hammer
Mascotoy,Trap Jaw
Mascotoy,Trick
Mascotoy,Trip
Mascotoy,Unshakeable
Mascotoy,Vampire
Mascotoy,Vengeful Curse
Mascotoy,Wallop
Mascotoy,Waterproof
Mascotoy,Wink
Mascotorn,AP Boost
Mascotorn,AP Drain
Mascotorn,AP Refund
Mascotorn,AP Starter
Mascotorn,AP Steal
Mascotorn,Astral Camouflage
Mascotorn,Astral Coating
Mascotorn,Astral Resistance
Mascotorn,Astral Wall
Mascotorn,Berserker
Mascotorn,Bish Bash Bosh
Mascotorn,Bite
Mascotorn,Blood Donation
Mascotorn,Bloodlust
Mascotorn,Brace for Impact
Mascotorn,Breathing Technique
Mascotorn,Brick Blast
Mascotorn,Call For Help
Mascotorn,Carnivore
Mascotorn,Change the Record
Mascotorn,Clobber
Mascotorn,Compliment
Mascotorn,Critical AP
Mascotorn,Criticise
Mascotorn,Crossfade
Mascotorn,Custom Starter
Mascotorn,Defend
Mascotorn,Delegate
Mascotorn,Desperation
Mascotorn,Dodge
Mascotorn,Double Slice
Mascotorn,Double Smack
Mascotorn,Déjà Vu
Mascotorn,Elemental Coating
Mascotorn,Elemental Wall
Mascotorn,Energy Shot
Mascotorn,Energy Wave
Mascotorn,Final Breath
Mascotorn,Focus
Mascotorn,Gambit
Mascotorn,Gasoline Spray
Mascotorn,Glitter Bomb
Mascotorn,Glitter Resistance
Mascotorn,Haunt
Mascotorn,Headshot
Mascotorn,Heroic Blade
Mascotorn,Hypnotise
Mascotorn,Ice Breaker
Mascotorn,Inflame
Mascotorn,Insomnia
Mascotorn,Jagged Edge
Mascotorn,Last Rites
Mascotorn,Life Absorb
Mascotorn,Machine Curse
Mascotorn,Magic Tome
Mascotorn,Meditate
Mascotorn,Mind-Meld
Mascotorn,Multi Shot
Mascotorn,Multi Smack
Mascotorn,Neutralise
Mascotorn,Nod
Mascotorn,Parry Stance
Mascotorn,Peekaboo
Mascotorn,Phase Shift
Mascotorn,Pity AP
Mascotorn,Plastic Camouflage
Mascotorn,Plastic Coating
Mascotorn,Plastic Knife
Mascotorn,Plastic Resistance
Mascotorn,Plastic Wall
Mascotorn,Pre-emptive Strike
Mascotorn,Prismatic
Mascotorn,Provoke
Mascotorn,Raise Arms
Mascotorn,Raise Shields
Mascotorn,Random Starter
Mascotorn,Recycle
Mascotorn,Revenge Strike
Mascotorn,Ritual
Mascotorn,Roll Again
Mascotorn,Self-Assured
Mascotorn,Sharp Edges
Mascotorn,Sharpen
Mascotorn,Shield Bash
Mascotorn,Silicon Slash
Mascotorn,Slice
Mascotorn,Smack
Mascotorn,Spit
Mascotorn,Spray
Mascotorn,Sprint
Mascotorn,Stab In The Dark
Mascotorn,Status Resistance
Mascotorn,Sturdy Armour
Mascotorn,Taunt
Mascotorn,The Old 1-2
Mascotorn,Throw
Mascotorn,Toxic Stab
Mascotorn,Toy Hammer
Mascotorn,Trap Jaw
Mascotorn,Trick
Mascotorn,Trip
Mascotorn,Unshakeable
Mascotorn,Vampire
Mascotorn,Vengeful Curse
Mascotorn,Wallop
Mascotorn,Waterproof
Mascotorn,Wink
Binvader,Acorn Mortar
Binvader,AP Boost
Binvader,AP Drain
Binvader,AP Factory
Binvader,AP Refund
Binvader,AP Starter
Binvader,Astral Camouflage
Binvader,Astral Coating
Binvader,Astral Resistance
Binvader,Astral Wall
Binvader,Automation
Binvader,Battery
Binvader,Binvasion
Binvader,Binvitation
Binvader,Bish Bash Bosh
Binvader,Bone Cannon
Binvader,Bottle Volley
Binvader,Brace for Impact
Binvader,Broadcast
Binvader,Charge
Binvader,Clobber
Binvader,Close Encounter
Binvader,Compliment
Binvader,Copper Chop
Binvader,Critical AP
Binvader,Criticise
Binvader,Crossfade
Binvader,Custom Starter
Binvader,Defend
Binvader,Delegate
Binvader,Desperation
Binvader,Dodge
Binvader,Double Slice
Binvader,Double Smack
Binvader,Echolocation
Binvader,Elemental Coating
Binvader,Elemental Wall
Binvader,Energy Shot
Binvader,Energy Wave
Binvader,Fire Wall
Binvader,Focus
Binvader,Galactic Beatdown
Binvader,Gambit
Binvader,Gear Shear
Binvader,Glass Cannon
Binvader,Glass Resistance
Binvader,Grounded
Binvader,Headshot
Binvader,Incinerate
Binvader,Iron Filings
Binvader,Jagged Edge
Binvader,Last Rites
Binvader,Lightning Camouflage
Binvader,Lightning Coating
Binvader,Magnet
Binvader,Metal Camouflage
Binvader,Metal Coating
Binvader,Metal Resistance
Binvader,Metal Riff
Binvader,Metal Wall
Binvader,Moonshine
Binvader,Multi Shot
Binvader,Multi Smack
Binvader,Nod
Binvader,Pity AP
Binvader,Plastic Camouflage
Binvader,Plastic Coating
Binvader,Plastic Wall
Binvader,Raise Arms
Binvader,Raise Shields
Binvader,Random Starter
Binvader,Rapid Fire
Binvader,Recycle
Binvader,Return Fire
Binvader,Ricochet
Binvader,Self-Destruct
Binvader,Sharp Edges
Binvader,Sharpen
Binvader,Shield Bash
Binvader,Shooting Star
Binvader,Shrapnel
Binvader,Silicon Slash
Binvader,Slice
Binvader,Smack
Binvader,Spit
Binvader,Spray
Binvader,Sprint
Binvader,Sturdy Armour
Binvader,The Old 1-2
Binvader,Torrent
Binvader,Trip
Binvader,Unicast
Binvader,Wallop
Binvader,Wink
Binterloper,Acorn Mortar
Binterloper,AP Boost
Binterloper,AP Drain
Binterloper,AP Factory
Binterloper,AP Refund
Binterloper,AP Starter
Binterloper,Astral Camouflage
Binterloper,Astral Coating
Binterloper,Astral Resistance
Binterloper,Astral Wall
Binterloper,Automation
Binterloper,Battery
Binterloper,Binvasion
Binterloper,Binvitation
Binterloper,Bish Bash Bosh
Binterloper,Bone Cannon
Binterloper,Bottle Volley
Binterloper,Brace for Impact
Binterloper,Brick Blast
Binterloper,Broadcast
Binterloper,Charge
Binterloper,Clobber
Binterloper,Close Encounter
Binterloper,Compliment
Binterloper,Copper Chop
Binterloper,Critical AP
Binterloper,Criticise
Binterloper,Crossfade
Binterloper,Custom Starter
Binterloper,Defend
Binterloper,Delegate
Binterloper,Desperation
Binterloper,Dodge
Binterloper,Double Slice
Binterloper,Double Smack
Binterloper,Echolocation
Binterloper,Elemental Coating
Binterloper,Elemental Wall
Binterloper,Energy Shot
Binterloper,Energy Wave
Binterloper,Fire Wall
Binterloper,Focus
Binterloper,Galactic Beatdown
Binterloper,Gambit
Binterloper,Gear Shear
Binterloper,Glass Cannon
Binterloper,Glass Resistance
Binterloper,Grounded
Binterloper,Headshot
Binterloper,Incinerate
Binterloper,Iron Filings
Binterloper,Jagged Edge
Binterloper,Last Rites
Binterloper,Lightning Camouflage
Binterloper,Lightning Coating
Binterloper,Magnet
Binterloper,Metal Camouflage
Binterloper,Metal Coating
Binterloper,Metal Resistance
Binterloper,Metal Riff
Binterloper,Metal Wall
Binterloper,Moonshine
Binterloper,Multi Shot
Binterloper,Multi Smack
Binterloper,Nod
Binterloper,Pity AP
Binterloper,Plastic Camouflage
Binterloper,Plastic Coating
Binterloper,Plastic Knife
Binterloper,Plastic Resistance
Binterloper,Plastic Wall
Binterloper,Raise Arms
Binterloper,Raise Shields
Binterloper,Random Starter
Binterloper,Rapid Fire
Binterloper,Recycle
Binterloper,Return Fire
Binterloper,Ricochet
Binterloper,Self-Destruct
Binterloper,Sharp Edges
Binterloper,Sharpen
Binterloper,Shield Bash
Binterloper,Shooting Star
Binterloper,Shrapnel
Binterloper,Silicon Slash
Binterloper,Slice
Binterloper,Smack
Binterloper,Spit
Binterloper,Spray
Binterloper,Sprint
Binterloper,Sturdy Armour
Binterloper,The Old 1-2
Binterloper,Torrent
Binterloper,Toy Hammer
Binterloper,Trip
Binterloper,Unicast
Binterloper,Wallop
Binterloper,Waterproof
Binterloper,Wink
Twirligig,Acorn Mortar
Twirligig,AP Boost
Twirligig,AP Drain
Twirligig,AP Refund
Twirligig,AP Starter
Twirligig,Bish Bash Bosh
Twirligig,Bottle Volley
Twirligig,Clobber
Twirligig,Compliment
Twirligig,Critical AP
Twirligig,Criticise
Twirligig,Crossfade
Twirligig,Custom Starter
Twirligig,Defend
Twirligig,Delegate
Twirligig,Desperation
Twirligig,Doc Leaf
Twirligig,Dodge
Twirligig,Double Slice
Twirligig,Double Smack
Twirligig,Elemental Coating
Twirligig,Elemental Wall
Twirligig,Energy Shot
Twirligig,Energy Wave
Twirligig,Focus
Twirligig,Gambit
Twirligig,Glass Resistance
Twirligig,Headshot
Twirligig,Incinerate
Twirligig,Last Rites
Twirligig,Leech
Twirligig,Life Absorb
Twirligig,Multi Shot
Twirligig,Multi Smack
Twirligig,New Leaf
Twirligig,Nod
Twirligig,Pity AP
Twirligig,Plant Camouflage
Twirligig,Plant Coating
Twirligig,Plant Resistance
Twirligig,Plant Wall
Twirligig,Plastic Camouflage
Twirligig,Plastic Coating
Twirligig,Plastic Wall
Twirligig,Poison Pollen
Twirligig,Raise Arms
Twirligig,Raise Shields
Twirligig,Random Starter
Twirligig,Recycle
Twirligig,Retribution
Twirligig,Self-Assured
Twirligig,Sharpen
Twirligig,Slice
Twirligig,Smack
Twirligig,Snooze Spore
Twirligig,Spit
Twirligig,Splinter
Twirligig,Spray
Twirligig,Sprint
Twirligig,The Old 1-2
Twirligig,Trip
Twirligig,Unshakeable
Twirligig,Wallop
Twirligig,Wink
Twirligig,Woodcutter
Kirikuri,Acorn Mortar
Kirikuri,AP Boost
Kirikuri,AP Drain
Kirikuri,AP Refund
Kirikuri,AP Starter
Kirikuri,Battery
Kirikuri,Bish Bash Bosh
Kirikuri,Bottle Volley
Kirikuri,Call For Help
Kirikuri,Clobber
Kirikuri,Compliment
Kirikuri,Copper Chop
Kirikuri,Critical AP
Kirikuri,Criticise
Kirikuri,Crossfade
Kirikuri,Custom Starter
Kirikuri,Defend
Kirikuri,Delegate
Kirikuri,Desperation
Kirikuri,Doc Leaf
Kirikuri,Dodge
Kirikuri,Double Slice
Kirikuri,Double Smack
Kirikuri,Dual Wield
Kirikuri,Déjà Vu
Kirikuri,Elemental Coating
Kirikuri,Elemental Wall
Kirikuri,Energy Shot
Kirikuri,Energy Wave
Kirikuri,Flirt
Kirikuri,Focus
Kirikuri,Frozen Ground
Kirikuri,Gambit
Kirikuri,Glass Resistance
Kirikuri,Headshot
Kirikuri,Heroic Blade
Kirikuri,Icicle Dart
Kirikuri,Incinerate
Kirikuri,Jagged Edge
Kirikuri,Last Rites
Kirikuri,Leech
Kirikuri,Life Absorb
Kirikuri,Multi Shot
Kirikuri,Multi Smack
Kirikuri,New Leaf
Kirikuri,Nod
Kirikuri,Parry Stance
Kirikuri,Pity AP
Kirikuri,Plant Camouflage
Kirikuri,Plant Coating
Kirikuri,Plant Resistance
Kirikuri,Plant Wall
Kirikuri,Plastic Camouflage
Kirikuri,Plastic Coating
Kirikuri,Plastic Wall
Kirikuri,Poison Pollen
Kirikuri,Quick Smack
Kirikuri,Raise Arms
Kirikuri,Raise Shields
Kirikuri,Random Starter
Kirikuri,Rapid Fire
Kirikuri,Recycle
Kirikuri,Retribution
Kirikuri,Roll Again
Kirikuri,Self-Assured
Kirikuri,Sharp Edges
Kirikuri,Sharpen
Kirikuri,Silicon Slash
Kirikuri,Slice
Kirikuri,Smack
Kirikuri,Snooze Spore
Kirikuri,Snow Rush
Kirikuri,Spit
Kirikuri,Splinter
Kirikuri,Spray
Kirikuri,Sprint
Kirikuri,Stab In The Dark
Kirikuri,Superheated Fist
Kirikuri,The Old 1-2
Kirikuri,Throw
Kirikuri,Toxic Stab
Kirikuri,Toy Hammer
Kirikuri,Trip
Kirikuri,Unshakeable
Kirikuri,Wallop
Kirikuri,Wink
Kirikuri,Woodcutter
Jellyton,Acid Reflex
Jellyton,AP Boost
Jellyton,AP Drain
Jellyton,AP Refund
Jellyton,AP Starter
Jellyton,AP Steal
Jellyton,Beast Resistance
Jellyton,Beast Wall
Jellyton,Berserker
Jellyton,Bish Bash Bosh
Jellyton,Bloodlust
Jellyton,Boil
Jellyton,Bone Cannon
Jellyton,Burning Passion
Jellyton,Call For Help
Jellyton,Change the Record
Jellyton,Clobber
Jellyton,Compliment
Jellyton,Critical AP
Jellyton,Criticise
Jellyton,Crossfade
Jellyton,Custom Starter
Jellyton,Defend
Jellyton,Delegate
Jellyton,Desperation
Jellyton,Dodge
Jellyton,Double Slice
Jellyton,Double Smack
Jellyton,Déjà Vu
Jellyton,Elemental Coating
Jellyton,Elemental Wall
Jellyton,Energy Shot
Jellyton,Energy Wave
Jellyton,Fire Camouflage
Jellyton,Fire Coating
Jellyton,Focus
Jellyton,Frozen Ground
Jellyton,Gambit
Jellyton,Gasoline Spray
Jellyton,Headshot
Jellyton,Hypnotise
Jellyton,Icicle Dart
Jellyton,Inflame
Jellyton,Last Rites
Jellyton,Leech
Jellyton,Liquid Body
Jellyton,Machine Curse
Jellyton,Multi Shot
Jellyton,Multi Smack
Jellyton,Neutralise
Jellyton,Nod
Jellyton,Parry Stance
Jellyton,Peekaboo
Jellyton,Pity AP
Jellyton,Poison Camouflage
Jellyton,Poison Coating
Jellyton,Poison Resistance
Jellyton,Poison Wall
Jellyton,Pre-emptive Strike
Jellyton,Provoke
Jellyton,Pustule Bomb
Jellyton,Quick Smack
Jellyton,Raise Arms
Jellyton,Raise Shields
Jellyton,Random Starter
Jellyton,Rapid Fire
Jellyton,Revenge Strike
Jellyton,Roll Again
Jellyton,Sharpen
Jellyton,Slice
Jellyton,Smack
Jellyton,Snow Rush
Jellyton,Spit
Jellyton,Spray
Jellyton,Sprint
Jellyton,Sticky Spray
Jellyton,Taunt
Jellyton,The Old 1-2
Jellyton,Toxic Stab
Jellyton,Trick
Jellyton,Trip
Jellyton,Vampire
Jellyton,Wallop
Jellyton,Wink
Spirouette,AP Boost
Spirouette,AP Drain
Spirouette,AP Refund
Spirouette,AP Starter
Spirouette,Bish Bash Bosh
Spirouette,Boil
Spirouette,Call For Help
Spirouette,Clobber
Spirouette,Compliment
Spirouette,Critical AP
Spirouette,Criticise
Spirouette,Crossfade
Spirouette,Custom Starter
Spirouette,Defend
Spirouette,Delegate
Spirouette,Desperation
Spirouette,Dodge
Spirouette,Double Slice
Spirouette,Double Smack
Spirouette,Déjà Vu
Spirouette,Elemental Coating
Spirouette,Elemental Wall
Spirouette,Energy Shot
Spirouette,Energy Wave
Spirouette,Final Breath
Spirouette,Flirt
Spirouette,Focus
Spirouette,Fog
Spirouette,Frozen Ground
Spirouette,Gambit
Spirouette,Headshot
Spirouette,Icicle Dart
Spirouette,Last Rites
Spirouette,Multi Shot
Spirouette,Multi Smack
Spirouette,Nod
Spirouette,Pity AP
Spirouette,Quick Smack
Spirouette,Raise Arms
Spirouette,Raise Shields
Spirouette,Random Starter
Spirouette,Rapid Fire
Spirouette,Roll Again
Spirouette,Sharpen
Spirouette,Slice
Spirouette,Smack
Spirouette,Snow Rush
Spirouette,Spit
Spirouette,Spray
Spirouette,Sprint
Spirouette,The Old 1-2
Spirouette,Torrent
Spirouette,Trip
Spirouette,Undertow
Spirouette,Wallop
Spirouette,Water Camouflage
Spirouette,Water Coating
Spirouette,Water Dance
Spirouette,Water Wall
Spirouette,Waterproof
Spirouette,Wink
Regensea,AP Boost
